akc_id	type	TRA_chain	TRB_chain
iedb_receptor:22251	AlphaBetaTCR		iedb_receptor:22251-beta
iedb_receptor:22252	AlphaBetaTCR		iedb_receptor:22252-beta
iedb_receptor:22253	AlphaBetaTCR		iedb_receptor:22253-beta
iedb_receptor:22254	AlphaBetaTCR		iedb_receptor:22254-beta
iedb_receptor:22255	AlphaBetaTCR		iedb_receptor:22255-beta
iedb_receptor:22256	AlphaBetaTCR		iedb_receptor:22256-beta
iedb_receptor:22257	AlphaBetaTCR		iedb_receptor:22257-beta
iedb_receptor:22258	AlphaBetaTCR		iedb_receptor:22258-beta
iedb_receptor:22259	AlphaBetaTCR		iedb_receptor:22259-beta
iedb_receptor:22260	AlphaBetaTCR		iedb_receptor:22260-beta
iedb_receptor:22261	AlphaBetaTCR		iedb_receptor:22261-beta
iedb_receptor:22262	AlphaBetaTCR		iedb_receptor:22262-beta
iedb_receptor:22263	AlphaBetaTCR		iedb_receptor:22263-beta
iedb_receptor:22264	AlphaBetaTCR		iedb_receptor:22264-beta
iedb_receptor:22265	AlphaBetaTCR		iedb_receptor:22265-beta
iedb_receptor:22266	AlphaBetaTCR		iedb_receptor:22266-beta
iedb_receptor:22267	AlphaBetaTCR		iedb_receptor:22267-beta
iedb_receptor:22268	AlphaBetaTCR		iedb_receptor:22268-beta
iedb_receptor:22269	AlphaBetaTCR		iedb_receptor:22269-beta
iedb_receptor:22270	AlphaBetaTCR		iedb_receptor:22270-beta
iedb_receptor:22271	AlphaBetaTCR		iedb_receptor:22271-beta
iedb_receptor:22272	AlphaBetaTCR		iedb_receptor:22272-beta
iedb_receptor:22273	AlphaBetaTCR		iedb_receptor:22273-beta
iedb_receptor:22274	AlphaBetaTCR		iedb_receptor:22274-beta
iedb_receptor:22275	AlphaBetaTCR		iedb_receptor:22275-beta
iedb_receptor:22276	AlphaBetaTCR		iedb_receptor:22276-beta
iedb_receptor:22277	AlphaBetaTCR		iedb_receptor:22277-beta
iedb_receptor:22278	AlphaBetaTCR		iedb_receptor:22278-beta
iedb_receptor:22279	AlphaBetaTCR		iedb_receptor:22279-beta
iedb_receptor:22280	AlphaBetaTCR		iedb_receptor:22280-beta
iedb_receptor:22281	AlphaBetaTCR		iedb_receptor:22281-beta
iedb_receptor:22282	AlphaBetaTCR		iedb_receptor:22282-beta
iedb_receptor:22283	AlphaBetaTCR		iedb_receptor:22283-beta
iedb_receptor:22284	AlphaBetaTCR		iedb_receptor:22284-beta
iedb_receptor:22285	AlphaBetaTCR		iedb_receptor:22285-beta
iedb_receptor:22286	AlphaBetaTCR		iedb_receptor:22286-beta
iedb_receptor:22287	AlphaBetaTCR		iedb_receptor:22287-beta
iedb_receptor:22288	AlphaBetaTCR		iedb_receptor:22288-beta
iedb_receptor:22289	AlphaBetaTCR		iedb_receptor:22289-beta
iedb_receptor:22290	AlphaBetaTCR		iedb_receptor:22290-beta
iedb_receptor:22291	AlphaBetaTCR		iedb_receptor:22291-beta
iedb_receptor:22292	AlphaBetaTCR		iedb_receptor:22292-beta
iedb_receptor:22293	AlphaBetaTCR		iedb_receptor:22293-beta
iedb_receptor:22294	AlphaBetaTCR		iedb_receptor:22294-beta
iedb_receptor:22295	AlphaBetaTCR		iedb_receptor:22295-beta
iedb_receptor:22296	AlphaBetaTCR		iedb_receptor:22296-beta
iedb_receptor:22297	AlphaBetaTCR		iedb_receptor:22297-beta
iedb_receptor:22298	AlphaBetaTCR		iedb_receptor:22298-beta
iedb_receptor:22299	AlphaBetaTCR		iedb_receptor:22299-beta
iedb_receptor:22300	AlphaBetaTCR		iedb_receptor:22300-beta
iedb_receptor:22301	AlphaBetaTCR		iedb_receptor:22301-beta
iedb_receptor:22302	AlphaBetaTCR		iedb_receptor:22302-beta
iedb_receptor:22303	AlphaBetaTCR		iedb_receptor:22303-beta
iedb_receptor:22304	AlphaBetaTCR		iedb_receptor:22304-beta
iedb_receptor:22305	AlphaBetaTCR		iedb_receptor:22305-beta
iedb_receptor:22306	AlphaBetaTCR		iedb_receptor:22306-beta
iedb_receptor:22307	AlphaBetaTCR		iedb_receptor:22307-beta
iedb_receptor:22308	AlphaBetaTCR		iedb_receptor:22308-beta
iedb_receptor:22309	AlphaBetaTCR		iedb_receptor:22309-beta
iedb_receptor:22310	AlphaBetaTCR		iedb_receptor:22310-beta
iedb_receptor:22311	AlphaBetaTCR		iedb_receptor:22311-beta
iedb_receptor:22312	AlphaBetaTCR		iedb_receptor:22312-beta
iedb_receptor:22313	AlphaBetaTCR		iedb_receptor:22313-beta
iedb_receptor:22314	AlphaBetaTCR		iedb_receptor:22314-beta
iedb_receptor:22315	AlphaBetaTCR		iedb_receptor:22315-beta
iedb_receptor:22316	AlphaBetaTCR		iedb_receptor:22316-beta
iedb_receptor:22317	AlphaBetaTCR		iedb_receptor:22317-beta
iedb_receptor:22318	AlphaBetaTCR		iedb_receptor:22318-beta
iedb_receptor:22319	AlphaBetaTCR		iedb_receptor:22319-beta
iedb_receptor:22320	AlphaBetaTCR		iedb_receptor:22320-beta
iedb_receptor:22321	AlphaBetaTCR		iedb_receptor:22321-beta
iedb_receptor:22322	AlphaBetaTCR		iedb_receptor:22322-beta
iedb_receptor:22323	AlphaBetaTCR		iedb_receptor:22323-beta
iedb_receptor:22324	AlphaBetaTCR		iedb_receptor:22324-beta
iedb_receptor:22325	AlphaBetaTCR		iedb_receptor:22325-beta
iedb_receptor:22326	AlphaBetaTCR		iedb_receptor:22326-beta
iedb_receptor:22327	AlphaBetaTCR		iedb_receptor:22327-beta
iedb_receptor:22328	AlphaBetaTCR		iedb_receptor:22328-beta
iedb_receptor:22329	AlphaBetaTCR		iedb_receptor:22329-beta
iedb_receptor:22330	AlphaBetaTCR		iedb_receptor:22330-beta
iedb_receptor:22331	AlphaBetaTCR		iedb_receptor:22331-beta
iedb_receptor:22332	AlphaBetaTCR		iedb_receptor:22332-beta
iedb_receptor:22333	AlphaBetaTCR		iedb_receptor:22333-beta
iedb_receptor:22334	AlphaBetaTCR		iedb_receptor:22334-beta
iedb_receptor:22335	AlphaBetaTCR		iedb_receptor:22335-beta
iedb_receptor:22336	AlphaBetaTCR		iedb_receptor:22336-beta
iedb_receptor:22337	AlphaBetaTCR		iedb_receptor:22337-beta
iedb_receptor:22338	AlphaBetaTCR		iedb_receptor:22338-beta
iedb_receptor:22339	AlphaBetaTCR		iedb_receptor:22339-beta
iedb_receptor:22340	AlphaBetaTCR		iedb_receptor:22340-beta
iedb_receptor:22341	AlphaBetaTCR		iedb_receptor:22341-beta
iedb_receptor:22342	AlphaBetaTCR		iedb_receptor:22342-beta
iedb_receptor:22343	AlphaBetaTCR		iedb_receptor:22343-beta
iedb_receptor:22344	AlphaBetaTCR		iedb_receptor:22344-beta
iedb_receptor:22345	AlphaBetaTCR		iedb_receptor:22345-beta
iedb_receptor:22346	AlphaBetaTCR		iedb_receptor:22346-beta
iedb_receptor:22347	AlphaBetaTCR		iedb_receptor:22347-beta
iedb_receptor:22348	AlphaBetaTCR		iedb_receptor:22348-beta
iedb_receptor:22349	AlphaBetaTCR		iedb_receptor:22349-beta
iedb_receptor:22350	AlphaBetaTCR		iedb_receptor:22350-beta
iedb_receptor:22351	AlphaBetaTCR		iedb_receptor:22351-beta
iedb_receptor:22352	AlphaBetaTCR		iedb_receptor:22352-beta
iedb_receptor:22353	AlphaBetaTCR		iedb_receptor:22353-beta
iedb_receptor:22354	AlphaBetaTCR		iedb_receptor:22354-beta
iedb_receptor:22355	AlphaBetaTCR		iedb_receptor:22355-beta
iedb_receptor:22356	AlphaBetaTCR		iedb_receptor:22356-beta
iedb_receptor:22357	AlphaBetaTCR		iedb_receptor:22357-beta
iedb_receptor:22358	AlphaBetaTCR		iedb_receptor:22358-beta
iedb_receptor:22359	AlphaBetaTCR		iedb_receptor:22359-beta
iedb_receptor:22360	AlphaBetaTCR		iedb_receptor:22360-beta
iedb_receptor:22361	AlphaBetaTCR		iedb_receptor:22361-beta
iedb_receptor:22362	AlphaBetaTCR		iedb_receptor:22362-beta
iedb_receptor:22363	AlphaBetaTCR		iedb_receptor:22363-beta
iedb_receptor:22364	AlphaBetaTCR		iedb_receptor:22364-beta
iedb_receptor:22365	AlphaBetaTCR		iedb_receptor:22365-beta
iedb_receptor:22366	AlphaBetaTCR		iedb_receptor:22366-beta
iedb_receptor:22367	AlphaBetaTCR		iedb_receptor:22367-beta
iedb_receptor:22368	AlphaBetaTCR		iedb_receptor:22368-beta
iedb_receptor:22369	AlphaBetaTCR		iedb_receptor:22369-beta
iedb_receptor:22370	AlphaBetaTCR		iedb_receptor:22370-beta
iedb_receptor:22371	AlphaBetaTCR		iedb_receptor:22371-beta
iedb_receptor:22372	AlphaBetaTCR		iedb_receptor:22372-beta
iedb_receptor:22373	AlphaBetaTCR		iedb_receptor:22373-beta
iedb_receptor:22374	AlphaBetaTCR		iedb_receptor:22374-beta
iedb_receptor:22375	AlphaBetaTCR		iedb_receptor:22375-beta
iedb_receptor:22376	AlphaBetaTCR		iedb_receptor:22376-beta
iedb_receptor:22377	AlphaBetaTCR		iedb_receptor:22377-beta
iedb_receptor:22378	AlphaBetaTCR		iedb_receptor:22378-beta
iedb_receptor:22379	AlphaBetaTCR		iedb_receptor:22379-beta
iedb_receptor:22380	AlphaBetaTCR		iedb_receptor:22380-beta
iedb_receptor:22381	AlphaBetaTCR		iedb_receptor:22381-beta
iedb_receptor:22382	AlphaBetaTCR		iedb_receptor:22382-beta
iedb_receptor:22383	AlphaBetaTCR		iedb_receptor:22383-beta
iedb_receptor:22384	AlphaBetaTCR		iedb_receptor:22384-beta
iedb_receptor:22385	AlphaBetaTCR		iedb_receptor:22385-beta
iedb_receptor:22386	AlphaBetaTCR		iedb_receptor:22386-beta
iedb_receptor:22387	AlphaBetaTCR		iedb_receptor:22387-beta
iedb_receptor:22388	AlphaBetaTCR		iedb_receptor:22388-beta
iedb_receptor:22389	AlphaBetaTCR		iedb_receptor:22389-beta
iedb_receptor:22390	AlphaBetaTCR		iedb_receptor:22390-beta
iedb_receptor:22391	AlphaBetaTCR		iedb_receptor:22391-beta
iedb_receptor:22392	AlphaBetaTCR		iedb_receptor:22392-beta
iedb_receptor:22393	AlphaBetaTCR		iedb_receptor:22393-beta
iedb_receptor:22394	AlphaBetaTCR		iedb_receptor:22394-beta
iedb_receptor:22395	AlphaBetaTCR		iedb_receptor:22395-beta
iedb_receptor:22396	AlphaBetaTCR		iedb_receptor:22396-beta
iedb_receptor:22397	AlphaBetaTCR		iedb_receptor:22397-beta
iedb_receptor:22398	AlphaBetaTCR		iedb_receptor:22398-beta
iedb_receptor:22399	AlphaBetaTCR		iedb_receptor:22399-beta
iedb_receptor:22400	AlphaBetaTCR		iedb_receptor:22400-beta
iedb_receptor:22401	AlphaBetaTCR		iedb_receptor:22401-beta
iedb_receptor:22402	AlphaBetaTCR		iedb_receptor:22402-beta
iedb_receptor:22403	AlphaBetaTCR		iedb_receptor:22403-beta
iedb_receptor:22404	AlphaBetaTCR		iedb_receptor:22404-beta
iedb_receptor:22405	AlphaBetaTCR		iedb_receptor:22405-beta
iedb_receptor:22406	AlphaBetaTCR		iedb_receptor:22406-beta
iedb_receptor:22407	AlphaBetaTCR		iedb_receptor:22407-beta
iedb_receptor:22408	AlphaBetaTCR		iedb_receptor:22408-beta
iedb_receptor:22409	AlphaBetaTCR		iedb_receptor:22409-beta
iedb_receptor:22410	AlphaBetaTCR		iedb_receptor:22410-beta
iedb_receptor:22411	AlphaBetaTCR		iedb_receptor:22411-beta
iedb_receptor:22412	AlphaBetaTCR		iedb_receptor:22412-beta
iedb_receptor:22413	AlphaBetaTCR		iedb_receptor:22413-beta
iedb_receptor:22414	AlphaBetaTCR		iedb_receptor:22414-beta
iedb_receptor:22415	AlphaBetaTCR		iedb_receptor:22415-beta
iedb_receptor:22416	AlphaBetaTCR		iedb_receptor:22416-beta
iedb_receptor:22417	AlphaBetaTCR		iedb_receptor:22417-beta
iedb_receptor:22418	AlphaBetaTCR		iedb_receptor:22418-beta
iedb_receptor:22419	AlphaBetaTCR		iedb_receptor:22419-beta
iedb_receptor:22420	AlphaBetaTCR		iedb_receptor:22420-beta
iedb_receptor:22421	AlphaBetaTCR		iedb_receptor:22421-beta
iedb_receptor:22422	AlphaBetaTCR		iedb_receptor:22422-beta
iedb_receptor:22423	AlphaBetaTCR		iedb_receptor:22423-beta
iedb_receptor:22424	AlphaBetaTCR		iedb_receptor:22424-beta
iedb_receptor:22425	AlphaBetaTCR		iedb_receptor:22425-beta
iedb_receptor:22426	AlphaBetaTCR		iedb_receptor:22426-beta
iedb_receptor:22427	AlphaBetaTCR		iedb_receptor:22427-beta
iedb_receptor:22428	AlphaBetaTCR		iedb_receptor:22428-beta
iedb_receptor:22429	AlphaBetaTCR		iedb_receptor:22429-beta
iedb_receptor:22430	AlphaBetaTCR		iedb_receptor:22430-beta
iedb_receptor:22431	AlphaBetaTCR		iedb_receptor:22431-beta
iedb_receptor:22432	AlphaBetaTCR		iedb_receptor:22432-beta
iedb_receptor:22433	AlphaBetaTCR		iedb_receptor:22433-beta
iedb_receptor:22434	AlphaBetaTCR		iedb_receptor:22434-beta
iedb_receptor:22435	AlphaBetaTCR		iedb_receptor:22435-beta
iedb_receptor:22436	AlphaBetaTCR		iedb_receptor:22436-beta
iedb_receptor:22437	AlphaBetaTCR		iedb_receptor:22437-beta
iedb_receptor:22438	AlphaBetaTCR		iedb_receptor:22438-beta
iedb_receptor:22439	AlphaBetaTCR		iedb_receptor:22439-beta
iedb_receptor:22440	AlphaBetaTCR		iedb_receptor:22440-beta
iedb_receptor:22441	AlphaBetaTCR		iedb_receptor:22441-beta
iedb_receptor:22442	AlphaBetaTCR		iedb_receptor:22442-beta
iedb_receptor:22443	AlphaBetaTCR		iedb_receptor:22443-beta
iedb_receptor:22444	AlphaBetaTCR		iedb_receptor:22444-beta
iedb_receptor:22445	AlphaBetaTCR		iedb_receptor:22445-beta
iedb_receptor:22446	AlphaBetaTCR		iedb_receptor:22446-beta
iedb_receptor:22447	AlphaBetaTCR		iedb_receptor:22447-beta
iedb_receptor:22448	AlphaBetaTCR		iedb_receptor:22448-beta
iedb_receptor:22449	AlphaBetaTCR		iedb_receptor:22449-beta
iedb_receptor:22450	AlphaBetaTCR		iedb_receptor:22450-beta
iedb_receptor:22451	AlphaBetaTCR		iedb_receptor:22451-beta
iedb_receptor:22452	AlphaBetaTCR		iedb_receptor:22452-beta
iedb_receptor:22453	AlphaBetaTCR		iedb_receptor:22453-beta
iedb_receptor:22454	AlphaBetaTCR		iedb_receptor:22454-beta
iedb_receptor:22455	AlphaBetaTCR		iedb_receptor:22455-beta
iedb_receptor:22456	AlphaBetaTCR		iedb_receptor:22456-beta
iedb_receptor:22457	AlphaBetaTCR		iedb_receptor:22457-beta
iedb_receptor:22458	AlphaBetaTCR		iedb_receptor:22458-beta
iedb_receptor:22459	AlphaBetaTCR		iedb_receptor:22459-beta
iedb_receptor:22460	AlphaBetaTCR		iedb_receptor:22460-beta
iedb_receptor:22461	AlphaBetaTCR		iedb_receptor:22461-beta
iedb_receptor:22462	AlphaBetaTCR		iedb_receptor:22462-beta
iedb_receptor:22463	AlphaBetaTCR		iedb_receptor:22463-beta
iedb_receptor:22464	AlphaBetaTCR		iedb_receptor:22464-beta
iedb_receptor:22465	AlphaBetaTCR		iedb_receptor:22465-beta
iedb_receptor:22466	AlphaBetaTCR		iedb_receptor:22466-beta
iedb_receptor:22467	AlphaBetaTCR		iedb_receptor:22467-beta
iedb_receptor:22468	AlphaBetaTCR		iedb_receptor:22468-beta
iedb_receptor:22469	AlphaBetaTCR		iedb_receptor:22469-beta
iedb_receptor:22470	AlphaBetaTCR		iedb_receptor:22470-beta
iedb_receptor:22471	AlphaBetaTCR		iedb_receptor:22471-beta
iedb_receptor:22472	AlphaBetaTCR		iedb_receptor:22472-beta
iedb_receptor:22473	AlphaBetaTCR		iedb_receptor:22473-beta
iedb_receptor:22474	AlphaBetaTCR		iedb_receptor:22474-beta
iedb_receptor:22475	AlphaBetaTCR		iedb_receptor:22475-beta
iedb_receptor:22476	AlphaBetaTCR		iedb_receptor:22476-beta
iedb_receptor:22477	AlphaBetaTCR		iedb_receptor:22477-beta
iedb_receptor:22478	AlphaBetaTCR		iedb_receptor:22478-beta
iedb_receptor:22479	AlphaBetaTCR		iedb_receptor:22479-beta
iedb_receptor:22480	AlphaBetaTCR		iedb_receptor:22480-beta
iedb_receptor:22481	AlphaBetaTCR		iedb_receptor:22481-beta
iedb_receptor:22482	AlphaBetaTCR		iedb_receptor:22482-beta
iedb_receptor:22483	AlphaBetaTCR		iedb_receptor:22483-beta
iedb_receptor:22484	AlphaBetaTCR		iedb_receptor:22484-beta
iedb_receptor:22485	AlphaBetaTCR		iedb_receptor:22485-beta
iedb_receptor:22486	AlphaBetaTCR		iedb_receptor:22486-beta
iedb_receptor:22487	AlphaBetaTCR		iedb_receptor:22487-beta
iedb_receptor:22488	AlphaBetaTCR		iedb_receptor:22488-beta
iedb_receptor:22489	AlphaBetaTCR		iedb_receptor:22489-beta
iedb_receptor:22490	AlphaBetaTCR		iedb_receptor:22490-beta
iedb_receptor:22491	AlphaBetaTCR		iedb_receptor:22491-beta
iedb_receptor:22492	AlphaBetaTCR		iedb_receptor:22492-beta
iedb_receptor:22493	AlphaBetaTCR		iedb_receptor:22493-beta
iedb_receptor:22494	AlphaBetaTCR		iedb_receptor:22494-beta
iedb_receptor:22495	AlphaBetaTCR		iedb_receptor:22495-beta
iedb_receptor:22496	AlphaBetaTCR		iedb_receptor:22496-beta
iedb_receptor:22497	AlphaBetaTCR		iedb_receptor:22497-beta
iedb_receptor:22498	AlphaBetaTCR		iedb_receptor:22498-beta
iedb_receptor:22499	AlphaBetaTCR		iedb_receptor:22499-beta
iedb_receptor:22500	AlphaBetaTCR		iedb_receptor:22500-beta
iedb_receptor:22501	AlphaBetaTCR		iedb_receptor:22501-beta
iedb_receptor:22502	AlphaBetaTCR		iedb_receptor:22502-beta
iedb_receptor:22503	AlphaBetaTCR		iedb_receptor:22503-beta
iedb_receptor:22504	AlphaBetaTCR		iedb_receptor:22504-beta
iedb_receptor:22505	AlphaBetaTCR		iedb_receptor:22505-beta
iedb_receptor:22506	AlphaBetaTCR		iedb_receptor:22506-beta
iedb_receptor:22507	AlphaBetaTCR		iedb_receptor:22507-beta
iedb_receptor:22508	AlphaBetaTCR		iedb_receptor:22508-beta
iedb_receptor:22509	AlphaBetaTCR		iedb_receptor:22509-beta
iedb_receptor:22510	AlphaBetaTCR		iedb_receptor:22510-beta
iedb_receptor:22511	AlphaBetaTCR		iedb_receptor:22511-beta
iedb_receptor:22512	AlphaBetaTCR		iedb_receptor:22512-beta
iedb_receptor:22513	AlphaBetaTCR		iedb_receptor:22513-beta
iedb_receptor:22514	AlphaBetaTCR		iedb_receptor:22514-beta
iedb_receptor:22515	AlphaBetaTCR		iedb_receptor:22515-beta
iedb_receptor:22516	AlphaBetaTCR		iedb_receptor:22516-beta
iedb_receptor:22517	AlphaBetaTCR		iedb_receptor:22517-beta
iedb_receptor:22518	AlphaBetaTCR		iedb_receptor:22518-beta
iedb_receptor:22519	AlphaBetaTCR		iedb_receptor:22519-beta
iedb_receptor:22520	AlphaBetaTCR		iedb_receptor:22520-beta
iedb_receptor:22521	AlphaBetaTCR		iedb_receptor:22521-beta
iedb_receptor:22522	AlphaBetaTCR		iedb_receptor:22522-beta
iedb_receptor:22523	AlphaBetaTCR		iedb_receptor:22523-beta
iedb_receptor:22524	AlphaBetaTCR		iedb_receptor:22524-beta
iedb_receptor:22525	AlphaBetaTCR		iedb_receptor:22525-beta
iedb_receptor:22526	AlphaBetaTCR		iedb_receptor:22526-beta
iedb_receptor:22527	AlphaBetaTCR		iedb_receptor:22527-beta
iedb_receptor:22528	AlphaBetaTCR		iedb_receptor:22528-beta
iedb_receptor:22529	AlphaBetaTCR		iedb_receptor:22529-beta
iedb_receptor:22530	AlphaBetaTCR		iedb_receptor:22530-beta
iedb_receptor:22531	AlphaBetaTCR		iedb_receptor:22531-beta
iedb_receptor:22532	AlphaBetaTCR		iedb_receptor:22532-beta
iedb_receptor:22533	AlphaBetaTCR		iedb_receptor:22533-beta
iedb_receptor:22534	AlphaBetaTCR		iedb_receptor:22534-beta
iedb_receptor:22535	AlphaBetaTCR		iedb_receptor:22535-beta
iedb_receptor:22536	AlphaBetaTCR		iedb_receptor:22536-beta
iedb_receptor:22537	AlphaBetaTCR		iedb_receptor:22537-beta
iedb_receptor:22538	AlphaBetaTCR		iedb_receptor:22538-beta
iedb_receptor:22539	AlphaBetaTCR		iedb_receptor:22539-beta
iedb_receptor:22540	AlphaBetaTCR		iedb_receptor:22540-beta
iedb_receptor:22541	AlphaBetaTCR		iedb_receptor:22541-beta
iedb_receptor:22542	AlphaBetaTCR		iedb_receptor:22542-beta
iedb_receptor:22543	AlphaBetaTCR		iedb_receptor:22543-beta
iedb_receptor:22544	AlphaBetaTCR		iedb_receptor:22544-beta
iedb_receptor:22545	AlphaBetaTCR		iedb_receptor:22545-beta
iedb_receptor:22546	AlphaBetaTCR		iedb_receptor:22546-beta
iedb_receptor:22547	AlphaBetaTCR		iedb_receptor:22547-beta
iedb_receptor:22548	AlphaBetaTCR		iedb_receptor:22548-beta
iedb_receptor:22549	AlphaBetaTCR		iedb_receptor:22549-beta
iedb_receptor:22550	AlphaBetaTCR		iedb_receptor:22550-beta
iedb_receptor:22551	AlphaBetaTCR		iedb_receptor:22551-beta
iedb_receptor:22552	AlphaBetaTCR		iedb_receptor:22552-beta
iedb_receptor:22553	AlphaBetaTCR		iedb_receptor:22553-beta
iedb_receptor:22554	AlphaBetaTCR		iedb_receptor:22554-beta
iedb_receptor:22555	AlphaBetaTCR		iedb_receptor:22555-beta
iedb_receptor:22556	AlphaBetaTCR		iedb_receptor:22556-beta
iedb_receptor:22557	AlphaBetaTCR		iedb_receptor:22557-beta
iedb_receptor:22558	AlphaBetaTCR		iedb_receptor:22558-beta
iedb_receptor:22559	AlphaBetaTCR		iedb_receptor:22559-beta
iedb_receptor:22560	AlphaBetaTCR		iedb_receptor:22560-beta
iedb_receptor:22561	AlphaBetaTCR		iedb_receptor:22561-beta
iedb_receptor:22562	AlphaBetaTCR		iedb_receptor:22562-beta
iedb_receptor:22563	AlphaBetaTCR		iedb_receptor:22563-beta
iedb_receptor:22564	AlphaBetaTCR		iedb_receptor:22564-beta
iedb_receptor:22565	AlphaBetaTCR		iedb_receptor:22565-beta
iedb_receptor:22566	AlphaBetaTCR		iedb_receptor:22566-beta
iedb_receptor:22567	AlphaBetaTCR		iedb_receptor:22567-beta
iedb_receptor:22568	AlphaBetaTCR		iedb_receptor:22568-beta
iedb_receptor:22569	AlphaBetaTCR		iedb_receptor:22569-beta
iedb_receptor:22570	AlphaBetaTCR		iedb_receptor:22570-beta
iedb_receptor:22571	AlphaBetaTCR		iedb_receptor:22571-beta
iedb_receptor:22572	AlphaBetaTCR		iedb_receptor:22572-beta
iedb_receptor:22573	AlphaBetaTCR		iedb_receptor:22573-beta
iedb_receptor:22574	AlphaBetaTCR		iedb_receptor:22574-beta
iedb_receptor:22575	AlphaBetaTCR		iedb_receptor:22575-beta
iedb_receptor:22576	AlphaBetaTCR		iedb_receptor:22576-beta
iedb_receptor:22577	AlphaBetaTCR		iedb_receptor:22577-beta
iedb_receptor:22578	AlphaBetaTCR		iedb_receptor:22578-beta
iedb_receptor:22579	AlphaBetaTCR		iedb_receptor:22579-beta
iedb_receptor:22580	AlphaBetaTCR		iedb_receptor:22580-beta
iedb_receptor:22581	AlphaBetaTCR		iedb_receptor:22581-beta
iedb_receptor:22582	AlphaBetaTCR		iedb_receptor:22582-beta
iedb_receptor:22583	AlphaBetaTCR		iedb_receptor:22583-beta
iedb_receptor:22584	AlphaBetaTCR		iedb_receptor:22584-beta
iedb_receptor:22585	AlphaBetaTCR		iedb_receptor:22585-beta
iedb_receptor:22586	AlphaBetaTCR		iedb_receptor:22586-beta
iedb_receptor:22587	AlphaBetaTCR		iedb_receptor:22587-beta
iedb_receptor:22588	AlphaBetaTCR		iedb_receptor:22588-beta
iedb_receptor:22589	AlphaBetaTCR		iedb_receptor:22589-beta
iedb_receptor:22590	AlphaBetaTCR		iedb_receptor:22590-beta
iedb_receptor:22591	AlphaBetaTCR		iedb_receptor:22591-beta
iedb_receptor:22592	AlphaBetaTCR		iedb_receptor:22592-beta
iedb_receptor:22593	AlphaBetaTCR		iedb_receptor:22593-beta
iedb_receptor:22594	AlphaBetaTCR		iedb_receptor:22594-beta
iedb_receptor:22595	AlphaBetaTCR		iedb_receptor:22595-beta
iedb_receptor:22596	AlphaBetaTCR		iedb_receptor:22596-beta
iedb_receptor:22597	AlphaBetaTCR		iedb_receptor:22597-beta
iedb_receptor:22598	AlphaBetaTCR		iedb_receptor:22598-beta
iedb_receptor:22599	AlphaBetaTCR		iedb_receptor:22599-beta
iedb_receptor:22600	AlphaBetaTCR		iedb_receptor:22600-beta
iedb_receptor:22601	AlphaBetaTCR		iedb_receptor:22601-beta
iedb_receptor:22602	AlphaBetaTCR		iedb_receptor:22602-beta
iedb_receptor:22603	AlphaBetaTCR		iedb_receptor:22603-beta
iedb_receptor:22604	AlphaBetaTCR		iedb_receptor:22604-beta
iedb_receptor:22605	AlphaBetaTCR		iedb_receptor:22605-beta
iedb_receptor:22606	AlphaBetaTCR		iedb_receptor:22606-beta
iedb_receptor:22607	AlphaBetaTCR		iedb_receptor:22607-beta
iedb_receptor:22608	AlphaBetaTCR		iedb_receptor:22608-beta
iedb_receptor:22609	AlphaBetaTCR		iedb_receptor:22609-beta
iedb_receptor:22610	AlphaBetaTCR		iedb_receptor:22610-beta
iedb_receptor:22611	AlphaBetaTCR		iedb_receptor:22611-beta
iedb_receptor:22612	AlphaBetaTCR		iedb_receptor:22612-beta
iedb_receptor:22613	AlphaBetaTCR		iedb_receptor:22613-beta
iedb_receptor:22614	AlphaBetaTCR		iedb_receptor:22614-beta
iedb_receptor:22615	AlphaBetaTCR		iedb_receptor:22615-beta
iedb_receptor:22616	AlphaBetaTCR		iedb_receptor:22616-beta
iedb_receptor:22617	AlphaBetaTCR		iedb_receptor:22617-beta
iedb_receptor:22618	AlphaBetaTCR		iedb_receptor:22618-beta
iedb_receptor:22619	AlphaBetaTCR		iedb_receptor:22619-beta
iedb_receptor:22620	AlphaBetaTCR		iedb_receptor:22620-beta
iedb_receptor:22621	AlphaBetaTCR		iedb_receptor:22621-beta
iedb_receptor:22622	AlphaBetaTCR		iedb_receptor:22622-beta
iedb_receptor:22623	AlphaBetaTCR		iedb_receptor:22623-beta
iedb_receptor:22624	AlphaBetaTCR		iedb_receptor:22624-beta
iedb_receptor:22625	AlphaBetaTCR		iedb_receptor:22625-beta
iedb_receptor:22626	AlphaBetaTCR		iedb_receptor:22626-beta
